song_name,artist_name,release_date,popularity,genres,artist_popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Stack It Up - Acoustic,Liam Payne,2019-10-16,58,dance pop,79,0.496,0.922,162129.0,0.467,0.0,11,0.0824,-3.858,0,0.10400000000000001,96.976,0.973
hear you me,Sad Boy,2019-02-18,57,none,50,0.777,0.642,214925.0,0.326,0.0,3,0.426,-12.117,1,0.0328,133.769,0.36700000000000005
Here With Me - Acoustic,Daniel Robinson,2019-04-12,62,acoustic chill,51,0.833,0.6890000000000001,164479.0,0.299,0.0,7,0.115,-9.431000000000001,1,0.0301,96.825,0.52
Bye Bye (feat. Ivy Adara) - Acoustic/The Gravity Sessions,Gryffin,2019-01-31,53,dance pop,81,0.629,0.513,184892.0,0.49,0.0,4,0.0819,-3.745,1,0.0322,141.85299999999998,0.275
The First One - Acoustic,Astrid S,2019-06-21,57,dance pop,76,0.887,0.7390000000000001,193936.0,0.312,0.0,7,0.0695,-6.672999999999999,1,0.0447,78.083,0.505
Use Somebody - Acoustic Version,Isabella Celander,2017-05-05,64,viral pop,60,0.82,0.57,186661.0,0.271,3.27e-06,0,0.10800000000000001,-11.334000000000001,1,0.0304,125.86200000000001,0.273
I'm the One - Acoustic,Sunset & Highland,2017-05-19,63,acoustic chill,51,0.835,0.601,233489.0,0.37200000000000005,0.0,3,0.129,-6.148,1,0.0292,146.086,0.444
Free,Elina,2019-09-06,62,indie cafe pop,66,0.877,0.627,199463.0,0.213,0.0,10,0.204,-12.634,1,0.0349,92.054,0.18
Peer Pressure (Acoustic) [feat. Julia Michaels],James Bay,2019-04-05,64,folk-pop,81,0.75,0.664,176880.0,0.45,0.0,4,0.1,-6.843999999999999,1,0.0285,135.923,0.512
Rumors - Acoustic,R3HAB,2019-07-05,17,big room,84,0.654,0.456,105547.0,0.28300000000000003,0.0,6,0.105,-11.647,1,0.0464,136.05700000000002,0.47100000000000003
Cool - Acoustic,Tiffany Alvord,2019-06-12,54,channel pop,53,0.746,0.596,171200.0,0.369,0.0,8,0.145,-5.67,1,0.0311,150.037,0.57
Cold - Acoustic,Boy In Space,2019-08-29,52,electropop,65,0.8440000000000001,0.6920000000000001,238080.0,0.27399999999999997,0.0,9,0.0969,-11.585999999999999,1,0.0338,124.83200000000001,0.385
Boyfriend,NTMY,2019-10-19,48,none,45,0.9359999999999999,0.34700000000000003,179746.0,0.11699999999999999,0.0,6,0.134,-17.072,0,0.0549,173.601,0.46
bury a friend - Acoustic,Adam Christopher,2019-04-12,54,viral pop,60,0.809,0.892,167845.0,0.24600000000000002,0.0,7,0.196,-8.527999999999999,0,0.0581,115.99799999999999,0.544
Soon You’ll Get Better (feat. Dixie Chicks),Taylor Swift,2019-08-23,75,pop,95,0.907,0.433,201587.0,0.182,0.0,0,0.12300000000000001,-12.565999999999999,1,0.0641,207.476,0.42100000000000004
Stadiums - Acoustic,Ben Schuller,2019-03-15,14,channel pop,54,0.9670000000000001,0.451,194221.0,0.259,0.0,7,0.138,-9.396,0,0.0389,102.25,0.354
Look Away - Acoustic,Stephen Puth,2019-09-20,56,none,61,0.7929999999999999,0.696,184900.0,0.188,0.0,6,0.0986,-14.328,1,0.0324,106.43299999999999,0.713
We Used To,Richie Nuzz,2019-09-26,50,none,38,0.696,0.7120000000000001,158314.0,0.198,0.0,1,0.10300000000000001,-12.005999999999998,0,0.042,97.83,0.7040000000000001
Circles - Acoustic,Adam Christopher,2019-09-09,56,viral pop,60,0.379,0.75,204000.0,0.336,0.0,0,0.14300000000000002,-8.452,1,0.0296,115.021,0.321
OK,Canyon City,2019-10-18,55,acoustic pop,64,0.907,0.489,212400.0,0.183,3.84e-05,0,0.106,-14.769,1,0.0333,79.682,0.48700000000000004
Faking In Love - Acoustic,Jacob Whitesides,2019-10-04,47,pop,51,0.812,0.401,196652.0,0.196,0.0,0,0.154,-13.299000000000001,1,0.0346,105.001,0.171
Don't Call Me Up - Acoustic,Mabel,2019-03-01,61,dance pop,82,0.807,0.52,212579.0,0.425,0.0,9,0.149,-5.736000000000001,1,0.0383,92.251,0.6729999999999999
Good Things Never Last - Acoustic Version,GOLDZBROUGH,2019-06-21,43,none,38,0.611,0.591,174791.0,0.374,0.0,9,0.0806,-10.262,1,0.0384,95.389,0.475
Sucker (Acoustic),Ben Woodward,2019-03-22,56,acoustic chill,56,0.8490000000000001,0.7659999999999999,179782.0,0.28300000000000003,0.0,3,0.114,-12.752,0,0.0538,137.917,0.474
New Eyes - Acoustic,Megan Davies,2019-09-23,53,viral pop,66,0.8170000000000001,0.767,173400.0,0.26,0.0,0,0.125,-9.315,1,0.0365,100.054,0.718
Human Nature,Justin Morgan,2019-06-21,57,acoustic chill,50,0.7959999999999999,0.7170000000000001,236953.0,0.292,0.0,9,0.126,-11.542,0,0.0733,140.157,0.502
Sorry I'm Gone (feat. Emily Reid),Kyle Lionhart,2019-08-23,35,australian indie folk,54,0.7090000000000001,0.574,227413.0,0.326,9.96e-05,3,0.111,-11.284,1,0.0301,147.921,0.563
Senorita - Acoustic,Bailey Rushlow,2019-10-11,54,none,56,0.6659999999999999,0.7609999999999999,199056.0,0.237,0.0,0,0.155,-9.12,1,0.0353,114.103,0.846
Wanna Be Bad - Acoustic,KELLA,2019-06-21,49,none,38,0.6709999999999999,0.705,121757.0,0.126,0.0,4,0.205,-15.439,1,0.48,111.186,0.541
Rescue Me - Acoustic,OneRepublic,2019-07-05,59,dance pop,86,0.764,0.662,164352.0,0.435,0.0,11,0.212,-9.15,0,0.034,118.02,0.56
The Last Time - Acoustic,The Script,2019-10-04,52,celtic rock,82,0.102,0.627,196534.0,0.628,0.0,5,0.121,-5.111000000000001,1,0.0295,132.02100000000002,0.29600000000000004
Simple Days,Jack & Tim,2019-08-23,49,none,39,0.639,0.626,192475.0,0.435,0.0,10,0.326,-7.815,1,0.0365,101.198,0.326
Flow (Acoustic Version),Sarah De Warren,2019-09-06,48,indie electropop,47,0.688,0.748,191000.0,0.41,2.9999999999999997e-05,7,0.114,-8.312000000000001,0,0.0307,100.016,0.86
Mine Right Now - Acoustic,Sigrid,2019-06-07,57,dance pop,71,0.9279999999999999,0.604,165632.0,0.28300000000000003,3.82e-06,4,0.0985,-9.51,1,0.157,155.37,0.551
Voices,The Mayries,2019-09-20,54,acoustic pop,71,0.882,0.48100000000000004,186129.0,0.175,0.0,11,0.114,-15.214,1,0.03,110.22399999999999,0.207
Lose You To Love Me - Acoustic,Highland Peak,2019-11-08,50,none,38,0.845,0.5760000000000001,254872.0,0.21899999999999997,0.0,4,0.0875,-11.245999999999999,0,0.0278,79.81,0.359
Wherever You Will Go,Le Vitates,2019-06-21,60,none,47,0.809,0.711,223441.0,0.195,0.0,8,0.11900000000000001,-8.167,1,0.0285,91.90299999999999,0.369
Fast - Acoustic Version,The Mayries,2019-04-12,54,acoustic pop,71,0.872,0.762,199487.0,0.235,0.0,10,0.149,-10.991,1,0.04,130.02,0.46299999999999997
What's A Song - Acoustic Version,Joel Baker,2019-04-05,50,indie anthem-folk,47,0.8759999999999999,0.49200000000000005,187400.0,0.266,0.0,4,0.12300000000000001,-10.597000000000001,0,0.0412,149.056,0.402
Colder Weather,Mother's Daughter,2019-10-18,53,acoustic chill,58,0.904,0.602,208334.0,0.0938,0.0,9,0.0929,-11.732999999999999,1,0.03,100.009,0.21899999999999997
I'm In A Hurry,Music Travel Love,2019-05-22,20,canadian contemporary country,62,0.127,0.79,153067.0,0.508,0.0,9,0.32299999999999995,-7.234,1,0.031,113.01100000000001,0.621
Always On My Mind,Taylor Manns,2019-06-28,58,none,56,0.885,0.5670000000000001,193780.0,0.17300000000000001,0.0,11,0.111,-11.964,1,0.0352,117.94,0.196
Dancing with Tears in My Eyes - Acoustic Version,Blended Colours,2019-07-05,56,acoustic chill,54,0.8759999999999999,0.6759999999999999,210716.0,0.0791,0.0,9,0.0972,-12.692,1,0.033,95.833,0.18
Lullaby - Acoustic,R3HAB,2019-06-14,18,big room,84,0.6859999999999999,0.601,122344.0,0.29,0.316,1,0.13,-10.925,0,0.0308,128.046,0.268
Lost In Your Love,Music Travel Love,2019-06-05,19,canadian contemporary country,62,0.225,0.82,164939.0,0.624,1.38e-06,0,0.168,-6.386,1,0.0574,106.023,0.633
We Never Die - Acoustic,Juke Ross,2019-09-20,53,indie anthem-folk,63,0.45899999999999996,0.6859999999999999,194827.0,0.32799999999999996,0.0,11,0.128,-5.013,0,0.0353,80.098,0.466
Two Commas,Poo Bear,2019-09-04,57,deep pop r&b,61,0.596,0.55,214209.0,0.34600000000000003,0.0,10,0.0916,-4.689,0,0.0602,153.47,0.809
Congratulations - Acoustic,Sunset & Highland,2017-04-28,51,acoustic chill,51,0.868,0.568,237252.0,0.33899999999999997,0.0,3,0.127,-10.731,1,0.0347,102.8,0.491
I Don't Care,Treadlights,2019-06-07,53,none,39,0.887,0.721,229969.0,0.183,0.0,8,0.10800000000000001,-13.043,1,0.0502,77.983,0.7340000000000001
I Still Haven't Found Found What I'm Looking For,Raye Mills,2019-07-05,57,none,44,0.897,0.48200000000000004,253687.0,0.184,0.0,3,0.105,-10.103,1,0.0313,111.194,0.207
America,Mabes,2019-07-09,62,none,54,0.897,0.622,243956.0,0.265,1.99e-05,2,0.0893,-9.767999999999999,1,0.0327,92.821,0.261
Bruises - Guitar Acoustic,Lewis Capaldi,2019-09-27,58,pop,91,0.8059999999999999,0.745,226453.0,0.308,0.0,3,0.106,-6.825,1,0.0498,100.073,0.344
If You Knew Better,Dan Owen,2019-09-20,49,indie anthem-folk,55,0.731,0.645,145347.0,0.33399999999999996,1.0800000000000002e-05,2,0.113,-6.709,0,0.0288,91.337,0.508
What Are We Waiting For (feat. Ellise) - Acoustic Version,VAX,2019-03-15,53,swedish pop,63,0.846,0.462,128372.0,0.27699999999999997,0.0,4,0.138,-10.700999999999999,0,0.0394,135.482,0.32799999999999996
Wow.,Macy Ellen,2019-03-01,53,acoustic chill,43,0.607,0.664,192334.0,0.205,0.0,6,0.0968,-10.901,0,0.0575,120.035,0.16
Angel,Justin Morgan,2019-06-28,57,acoustic chill,50,0.6940000000000001,0.664,219378.0,0.302,0.0,6,0.139,-11.694,1,0.0499,146.089,0.5920000000000001
Real Life - Acoustic,Christopher,2019-11-01,47,danish pop,66,0.804,0.483,194997.0,0.483,0.0,3,0.0917,-7.322,1,0.0279,153.73,0.626
Back Again - Acoustic,You Me At Six,2019-02-22,46,emo,64,0.687,0.743,182907.0,0.39,0.0,9,0.314,-6.852,0,0.0364,102.01700000000001,0.629
Mess Her Up - Acoustic,Amy Shark,2019-03-01,54,australian pop,63,0.505,0.5579999999999999,210820.0,0.46299999999999997,0.000294,7,0.129,-8.401,1,0.0274,149.929,0.335
Good Things Fall Apart (with Jon Bellion) - Stripped,ILLENIUM,2019-08-09,62,edm,84,0.763,0.575,208438.0,0.314,0.0,2,0.10099999999999999,-7.047999999999999,1,0.0344,150.459,0.653
South of the Border (feat. Camila Cabello) - Acoustic,Ed Sheeran,2019-11-29,64,pop,97,0.502,0.735,194885.0,0.6859999999999999,0.0,9,0.10099999999999999,-4.476,0,0.0329,93.91799999999999,0.961
SOS - Acoustic Version,May Raya,2019-05-17,58,none,52,0.858,0.431,194974.0,0.17300000000000001,0.0,1,0.114,-10.405,1,0.0412,143.496,0.392
Ransom,NTMY,2019-10-18,51,none,45,0.924,0.8059999999999999,166699.0,0.149,0.0,8,0.111,-14.023,0,0.0583,112.001,0.635
I'm Not The Only One,Sam Smith,2014-01-01,25,pop,92,0.5539999999999999,0.45299999999999996,239317.0,0.496,2.65e-05,5,0.0772,-5.785,1,0.0453,80.994,0.501
Take Me to Church,Hozier,2014-10-07,26,folk-pop,83,0.634,0.5660000000000001,241693.0,0.664,0.0,4,0.11599999999999999,-5.303,0,0.0464,128.945,0.43700000000000006
Shallow - Radio Edit,Lady Gaga,2018-10-05,80,dance pop,88,0.41600000000000004,0.575,217213.0,0.33,0.0,7,0.0872,-6.557,1,0.031,95.801,0.27699999999999997
FourFiveSeconds,Rihanna,2015-01-24,80,barbadian pop,91,0.875,0.5820000000000001,188238.0,0.272,0.0,2,0.13,-5.662000000000001,1,0.0501,205.84599999999998,0.354
Apologize,OneRepublic,2007-01-01,72,dance pop,86,0.363,0.593,208107.0,0.74,2.22e-05,8,0.102,-6.12,1,0.0339,118.008,0.502
Something Just Like This,The Chainsmokers,2017-04-07,84,electropop,90,0.0498,0.617,247160.0,0.635,1.4400000000000001e-05,11,0.16399999999999998,-6.769,0,0.0317,103.01899999999999,0.446
Out Of Love,Alessia Cara,2018-11-30,80,canadian contemporary r&b,84,0.8,0.49200000000000005,227693.0,0.267,0.0,7,0.249,-9.25,1,0.0336,117.679,0.13699999999999998
Dancing On My Own,Calum Scott,2018-03-09,84,pop,80,0.8390000000000001,0.682,260285.0,0.17300000000000001,3.26e-05,1,0.0983,-8.749,1,0.0314,112.663,0.23600000000000002
Light On,Maggie Rogers,2019-01-18,77,electropop,76,0.201,0.657,233880.0,0.569,1.3800000000000002e-05,2,0.126,-6.287000000000001,1,0.0542,102.054,0.39899999999999997
Always Remember Us This Way,Lady Gaga,2018-10-05,61,dance pop,88,0.317,0.5529999999999999,210200.0,0.506,0.0,0,0.763,-5.9670000000000005,1,0.0411,130.02700000000002,0.306
Love Someone,Lukas Graham,2018-09-07,78,danish pop,78,0.161,0.55,205463.0,0.415,0.0,9,0.10800000000000001,-6.557,0,0.052000000000000005,172.065,0.27399999999999997
I'm Yours,Jason Mraz,2008-05-12,84,acoustic pop,81,0.595,0.6859999999999999,242187.0,0.457,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,0.718
I'm Like A Bird - Recorded at Spotify Studios NYC,Alessia Cara,2019-04-24,70,canadian contemporary r&b,84,0.23800000000000002,0.524,219960.0,0.639,0.0,10,0.0598,-7.18,1,0.10300000000000001,87.99799999999999,0.5820000000000001
Your Body Is a Wonderland,John Mayer,2001-08-16,79,neo mellow,86,0.0206,0.647,249627.0,0.7290000000000001,0.0489,5,0.134,-6.251,1,0.0236,94.01,0.687
Crazy,Gnarls Barkley,2006-04-24,76,atl hip hop,68,0.0505,0.855,177466.0,0.5870000000000001,0.0071400000000000005,8,0.105,-4.5889999999999995,1,0.0336,111.97,0.64
Shape of You,Ed Sheeran,2017-03-03,87,pop,97,0.581,0.825,233713.0,0.652,0.0,1,0.0931,-3.1830000000000003,0,0.0802,95.977,0.9309999999999999
Just Give Me a Reason (feat. Nate Ruess),P!nk,2012-09-18,82,dance pop,86,0.34600000000000003,0.778,242733.0,0.547,0.000302,2,0.132,-7.273,1,0.0489,95.00200000000001,0.441
Rolling in the Deep,Adele,2011-01-19,75,british soul,86,0.131,0.7290000000000001,228293.0,0.7559999999999999,0.0,8,0.0527,-5.119,1,0.0294,104.945,0.522
How to Save a Life,The Fray,2005-09-13,81,neo mellow,75,0.26899999999999996,0.64,262533.0,0.743,0.0,10,0.10099999999999999,-4.08,1,0.0379,122.035,0.361
Outnumbered,Dermot Kennedy,2019-06-13,85,folk-pop,81,0.247,0.614,245700.0,0.684,0.0,0,0.0976,-5.79,1,0.157,156.85,0.258
We Don't Talk Anymore,Charlie Puth,2016-01-29,71,dance pop,84,0.621,0.728,217707.0,0.563,0.0,1,0.179,-8.052999999999999,0,0.134,100.01700000000001,0.35200000000000004
Fix You,Coldplay,2005-06-07,83,permanent wave,92,0.163,0.209,295533.0,0.418,0.00195,3,0.113,-8.74,1,0.0338,138.265,0.12300000000000001
Rainbow,Kacey Musgraves,2018-03-30,75,contemporary country,78,0.88,0.581,214293.0,0.19699999999999998,0.0,3,0.107,-7.697,1,0.0329,130.36700000000002,0.349
i love you,Billie Eilish,2019-03-29,86,electropop,97,0.9520000000000001,0.42100000000000004,291796.0,0.131,0.004529999999999999,0,0.109,-18.435,1,0.0382,137.446,0.12
Sign of the Times,Harry Styles,2017-04-07,73,dance pop,87,0.0259,0.518,340707.0,0.575,0.0,5,0.109,-4.6160000000000005,1,0.0302,120.01899999999999,0.209
I Guess I Just Feel Like,John Mayer,2019-02-22,75,neo mellow,86,0.615,0.556,285480.0,0.528,0.0964,4,0.122,-8.033,1,0.0266,159.821,0.163
broken,lovelytheband,2018-08-03,75,indie pop,67,0.00175,0.6659999999999999,204878.0,0.728,4.26e-06,7,0.0429,-5.808,1,0.0419,122.99600000000001,0.51
No One,Alicia Keys,2007-11-09,81,hip pop,82,0.0209,0.644,253813.0,0.5479999999999999,8.68e-06,1,0.134,-5.416,0,0.0286,90.042,0.166
Preach,John Legend,2019-02-15,70,neo mellow,84,0.0681,0.508,236880.0,0.7290000000000001,0.0,11,0.1,-5.712000000000001,0,0.0443,91.906,0.41200000000000003
Bad,James Bay,2019-05-10,75,folk-pop,81,0.7559999999999999,0.5489999999999999,225920.0,0.413,0.0,4,0.0939,-5.587000000000001,1,0.0362,139.981,0.29
Beyond,Leon Bridges,2018-05-04,73,modern blues,76,0.22899999999999998,0.58,240600.0,0.687,0.0,6,0.109,-5.4,1,0.106,76.014,0.187
She Will Be Loved - Radio Mix,Maroon 5,2002,81,pop,93,0.228,0.6509999999999999,259453.0,0.6629999999999999,0.0,0,0.0994,-5.569,0,0.0281,102.0,0.465
Someone Like You,Adele,2011-01-19,79,british soul,86,0.892,0.5589999999999999,285040.0,0.33,0.0,9,0.0975,-8.251,1,0.0285,135.109,0.285
Hold Me While You Wait,Lewis Capaldi,2019-05-03,77,pop,91,0.44299999999999995,0.688,205687.0,0.53,0.0,11,0.0995,-5.507000000000001,1,0.0333,106.958,0.162
Thinking out Loud,Ed Sheeran,2014-06-21,84,pop,97,0.474,0.7809999999999999,281560.0,0.445,0.0,2,0.184,-6.061,1,0.0295,78.998,0.591
The Scientist,Coldplay,2002-08-08,85,permanent wave,92,0.727,0.56,309600.0,0.442,1.7100000000000002e-05,5,0.11,-7.224,1,0.0243,146.44799999999998,0.212
Just The Way You Are,Bruno Mars,2010-07-20,23,pop,90,0.0151,0.637,220733.0,0.843,0.0,5,0.0876,-5.412999999999999,1,0.0432,109.012,0.434
You Say,Lauren Daigle,2018-09-07,82,ccm,78,0.682,0.486,274693.0,0.632,0.0,5,0.0869,-6.89,1,0.0344,147.892,0.0791
Take A Bow,Rihanna,2008-06-02,79,barbadian pop,91,0.248,0.6970000000000001,229413.0,0.467,0.0,9,0.0941,-7.5360000000000005,1,0.0715,82.081,0.5720000000000001
Let Her Go,Passenger,2012-11-05,77,neo mellow,77,0.385,0.509,252867.0,0.5379999999999999,0.0,7,0.10400000000000001,-7.335,1,0.0572,75.089,0.244
Love Yourself,Justin Bieber,2015-11-10,16,canadian pop,94,0.8590000000000001,0.795,233747.0,0.37799999999999995,0.0,4,0.204,-9.979,1,0.316,100.227,0.5760000000000001
Waiting On the World to Change,John Mayer,2006-09-11,75,neo mellow,86,0.159,0.5770000000000001,201173.0,0.7559999999999999,0.00023199999999999997,2,0.249,-5.82,1,0.115,176.75,0.6629999999999999
Head Above Water,Avril Lavigne,2018-09-19,20,canadian pop,80,0.0112,0.578,220850.0,0.6940000000000001,0.0,5,0.102,-5.351,1,0.0706,129.921,0.268
Ho Hey,The Lumineers,2012-04-03,71,folk-pop,81,0.794,0.685,163133.0,0.466,2.06e-06,0,0.0915,-9.074,1,0.0304,79.936,0.353
Sugar,Maroon 5,2015-05-15,81,pop,93,0.0591,0.748,235493.0,0.7879999999999999,0.0,1,0.0863,-7.055,1,0.0334,120.07600000000001,0.884
Come On Get Higher,Matt Nathanson,2007-01-01,73,acoustic pop,64,0.24100000000000002,0.672,215173.0,0.623,0.0,9,0.0848,-5.699,1,0.0297,92.01799999999999,0.617
Put Your Records On,Corinne Bailey Rae,2006-01-01,77,british soul,68,0.16699999999999998,0.7390000000000001,215360.0,0.511,1.34e-06,9,0.133,-7.843999999999999,1,0.0362,96.038,0.542
I Don't Want to Be,Gavin DeGraw,2003-07-21,64,acoustic pop,71,0.007909999999999999,0.423,217760.0,0.862,0.0,0,0.133,-5.13,0,0.0695,154.746,0.462
Marry You,Bruno Mars,2010-10-05,74,pop,90,0.332,0.62,230120.0,0.8320000000000001,0.0,10,0.10400000000000001,-4.848,1,0.036000000000000004,144.92600000000002,0.48100000000000004
Send My Love (To Your New Lover),Adele,2016-05-16,61,british soul,86,0.0415,0.69,223080.0,0.524,3.16e-06,6,0.17,-8.39,0,0.10300000000000001,164.023,0.562
Stay With Me,Sam Smith,2014-01-01,23,pop,92,0.568,0.479,172724.0,0.419,0.000217,0,0.11,-6.517,1,0.0389,85.014,0.18600000000000003
Chasing Cars,Snow Patrol,2006-01-01,79,irish rock,75,0.209,0.563,267933.0,0.5920000000000001,5.08e-05,9,0.132,-4.571000000000001,1,0.0276,104.016,0.136
"Hey, Soul Sister",Train,2009-08-06,31,neo mellow,78,0.217,0.675,216667.0,0.885,0.0,1,0.086,-4.4319999999999995,0,0.0436,97.03,0.768
Unwritten,Natasha Bedingfield,2004-08-30,77,dance pop,70,0.00577,0.706,259333.0,0.8009999999999999,0.0,5,0.0822,-6.332999999999999,1,0.0399,100.01299999999999,0.63
All of Me,John Legend,2013-08-30,86,neo mellow,84,0.922,0.42200000000000004,269560.0,0.264,0.0,8,0.132,-7.064,1,0.0322,119.93,0.331
My Mistake,Gabrielle Aplin,2018-11-28,65,acoustic pop,71,0.792,0.47600000000000003,264657.0,0.255,0.0,6,0.114,-8.522,1,0.0338,145.67,0.12
Magic,Coldplay,2014-03-03,64,permanent wave,92,0.0262,0.738,285014.0,0.483,0.616,6,0.106,-8.915,0,0.0403,93.458,0.355
Royals,Lorde,2013-01-01,79,art pop,80,0.121,0.674,190185.0,0.428,0.0,7,0.132,-9.504,1,0.122,84.87799999999999,0.337
One Call Away,Charlie Puth,2016-01-29,69,dance pop,84,0.40299999999999997,0.667,194453.0,0.613,0.0,1,0.115,-5.353,1,0.0344,91.024,0.47
Better Together,Jack Johnson,2005-01-01,72,neo mellow,81,0.308,0.868,207680.0,0.34700000000000003,2e-05,5,0.11,-9.529,1,0.0536,110.059,0.659
Rude,MAGIC!,2013-10-11,70,pop,72,0.0435,0.743,224773.0,0.807,0.0,1,0.309,-3.78,1,0.0364,144.062,0.899
Let It Go,James Bay,2014-12-15,74,folk-pop,81,0.818,0.546,260533.0,0.311,1.65e-05,1,0.107,-10.395999999999999,1,0.0288,147.464,0.24600000000000002
Somebody Else,The 1975,2016-02-26,75,indie pop,82,0.195,0.61,347520.0,0.7879999999999999,0.0142,0,0.153,-5.724,1,0.0585,101.045,0.47200000000000003
Photograph,Ed Sheeran,2014-06-21,85,pop,97,0.607,0.614,258987.0,0.379,0.00046399999999999995,4,0.0986,-10.48,1,0.0476,107.98899999999999,0.201
"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,2008,76,neo mellow,86,0.7709999999999999,0.315,263573.0,0.29600000000000004,0.0,5,0.7020000000000001,-13.262,1,0.0317,172.638,0.436
Budapest,George Ezra,2015-01-20,69,folk-pop,79,0.0846,0.7170000000000001,200733.0,0.455,0.0,5,0.11,-8.302999999999999,1,0.0276,127.81,0.389
Feel It Still,Portugal. The Man,2017-06-16,81,indie pop,74,0.0417,0.8009999999999999,163253.0,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,0.754
Hello,Adele,2016-06-24,73,british soul,86,0.336,0.48100000000000004,295493.0,0.451,0.0,5,0.0872,-6.095,0,0.0347,157.966,0.289
Bleeding Love,Leona Lewis,2007,79,australian pop,75,0.188,0.638,262467.0,0.6559999999999999,0.0,5,0.146,-5.886,1,0.0357,104.036,0.225
Breakeven,The Script,2008-09-08,76,celtic rock,82,0.17300000000000001,0.63,261427.0,0.698,0.0,10,0.0789,-4.51,1,0.0244,94.023,0.529
Fight Song,Rachel Platten,2016-01-01,80,pop,70,0.0549,0.564,204013.0,0.7140000000000001,0.0,7,0.155,-4.987,1,0.129,175.924,0.33
Counting Stars,OneRepublic,2014-01-01,74,dance pop,86,0.0654,0.664,257840.0,0.705,0.0,1,0.115,-4.9719999999999995,0,0.0382,122.01700000000001,0.47700000000000004
Sweater Weather,The Neighbourhood,2012-08-07,64,electropop,80,0.15,0.695,240040.0,0.615,0.000212,7,0.0879,-5.325,0,0.042,124.015,0.414
Halo,Beyoncé,2008-11-14,79,dance pop,90,0.272,0.508,261640.0,0.72,0.0,11,0.0563,-5.9079999999999995,0,0.0628,79.983,0.47200000000000003
River,Leon Bridges,2015-06-15,75,modern blues,76,0.6890000000000001,0.6579999999999999,238560.0,0.179,0.0,8,0.17,-10.866,1,0.0448,128.128,0.191
You And Me,Lifehouse,2005-01-01,21,alternative metal,70,0.1,0.461,195493.0,0.446,0.0,7,0.16899999999999998,-7.702999999999999,1,0.0267,139.868,0.375
Yellow,Coldplay,2000-07-10,83,permanent wave,92,0.0023899999999999998,0.429,266773.0,0.6609999999999999,0.00013000000000000002,11,0.23399999999999999,-7.227,1,0.0281,173.365,0.285
Back To You,Selena Gomez,2018-05-18,76,dance pop,93,0.0984,0.6,210240.0,0.6829999999999999,1.26e-06,6,0.11,-6.271,1,0.0493,102.036,0.494
Secret Love Song (feat. Jason Derulo),Little Mix,2015-11-06,79,dance pop,84,0.259,0.534,249813.0,0.642,0.0,9,0.29,-3.971,1,0.0504,92.963,0.131
